"OIDD_ID","NCGC_ID","PUBCHEM_SID","TRIVIAL_NAME","SMILES","PUBCHEM_CID"
"2351155794","NCGC00090726-12","170464657","Ribavirin","c1nc(nn1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)C(=O)N","37542"
"2351149388","NCGC00179556-03","170464658","Cefadroxil","CC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)[C@@H](c3ccc(cc3)O)N)SC1)C(=O)O","47965"
"2351149376","NCGC00185990-04","170464659","Ketorolac","c1ccc(cc1)C(=O)c2ccc3n2CC[C@H]3C(=O)O.C(C(CO)(CO)N)O","6604122"
"2351149149","NCGC00023193-06","170464660","Triamcinolone acetonide","C[C@]12C[C@@H]([C@]3([C@H]([C@@H]1C[C@@H]4[C@]2(OC(O4)(C)C)C(=O)CO)CCC5=CC(=O)C=C[C@@]53C)F)O","6436"
"2351142871","NCGC00015523-13","170464661","Hydroquinone","c1cc(ccc1O)O","785"
"2351143342","NCGC00164561-02","170464662","Zanamivir","CC(=O)N[C@@H]1[C@H](C=C(O[C@H]1[C@@H]([C@@H](CO)O)O)C(=O)O)NC(=N)N","60855"
"2351149546","NCGC00165856-03","170464663","ORLISTAT","CCCCCCCCCCC[C@@H](C[C@H]1[C@@H](C(=O)O1)CCCCCC)OC(=O)C(CC(C)C)NC=O","5284600"
"2351149523","NCGC00168776-03","170464664","DELAVIRDINE MESYLATE","CC(C)Nc1cccnc1N2CCN(CC2)C(=O)c3cc4cc(ccc4[nH]3)NS(=O)(=O)C","5625"
"2351155762","NCGC00093985-11","170464665","Metolazone","Cc1ccccc1N2C(Nc3cc(c(cc3C2=O)S(=O)(=O)N)Cl)C","4170"
"2351155869","NCGC00179578-03","170464666","Mometasone furoate","C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CCl)OC(=O)c5ccco5)C)O)Cl)C","441336"
"2351245451","NCGC00344544-01","170464667","Cabergoline","CCNC(=O)N(CCCN(C)C)C(=O)[C@@H]1C[C@@H]2c3cccc4c3c(c[nH]4)C[C@H]2N(C1)CC=C","54746"
"2351156362","NCGC00271789-02","170464668","Actinomycin D","Cc1ccc(c2c1oc-3c(c(=O)c(c(c3n2)C(=O)N[C@H]4[C@H](OC(=O)[C@@H](N(C(=O)CN(C(=O)[C@@H]5CCCN5C(=O)[C@H](NC4=O)C(C)C)C)C)C(C)C)C)N)C)C(=O)N[C@H]6[C@H](OC(=O)[C@@H](N(C(=O)CN(C(=O)[C@@H]7CCCN7C(=O)[C@H](NC6=O)C(C)C)C)C)C(C)C)C","457193"
"2351156333","NCGC00015453-08","170464669","FEXOFENADINE HYDROCHLORIDE","CC(C)(c1ccc(cc1)C(CCCN2CCC(CC2)C(c3ccccc3)(c4ccccc4)O)O)C(=O)O.Cl","63002"
"2351156092","NCGC00095122-05","170464670","IRBESARTAN","CCCCC1=NC2(CCCC2)C(=O)N1Cc3ccc(cc3)c4ccccc4c5[nH]nnn5","3749"
"2351149131","NCGC00167525-02","170464671","Tazarotene","CCOC(=O)c1ccc(nc1)C#Cc2ccc3c(c2)C(CCS3)(C)C","5381"
"2351156192","NCGC00178238-05","170464672","MIDODRINE HYDROCHLORIDE","COc1ccc(c(c1)C(CNC(=O)CN)O)OC.Cl","18340"
"2351149394","NCGC00164617-04","170464674","Adapalene","COc1ccc(cc1C23CC4CC(C2)CC(C4)C3)c5ccc6cc(ccc6c5)C(=O)O","60164"
"2351245372","NCGC00160421-03","170464675","Tetrabenazine","CC(C)CC1CN2CCc3cc(c(cc3C2CC1=O)OC)OC","6018"
"2351245197","NCGC00262579-02","170464676","Meropenem","C[C@@H]1[C@@H]2[C@H](C(=O)N2C(=C1S[C@H]3C[C@H](NC3)C(=O)N(C)C)C(=O)O)[C@@H](C)O","441130"
"2351156306","NCGC00016255-10","170464677","SULFINPYRAZONE","c1ccc(cc1)N2C(=O)C(C(=O)N2c3ccccc3)CCS(=O)c4ccccc4","5342"
"2351143116","NCGC00091886-04","170464678","Denatonium benzoate","CC[N+](CC)(Cc1ccccc1)CC(=O)Nc2c(cccc2C)C.c1ccc(cc1)C(=O)[O-]","19518"
"2351155994","NCGC00015558-14","170464679","Isoprenaline hydrochloride","CC(C)NCC(c1ccc(c(c1)O)O)O","3779"
"2351143239","NCGC00159485-06","170464680","Ethylenediaminetetraacetic acid ferric sodium salt","C(CN(CC(=O)[O-])CC(=O)[O-])N(CC(=O)[O-])CC(=O)[O-].[Na+].[Fe+3]","27461"
"2351149357","NCGC00016961-06","170464681","Atovaquone","c1cc2c(cc1)C(=O)C(=C(C2=O)[C@H]3CC[C@@H](CC3)c4ccc(cc4)Cl)O","74989"
"2351143268","NCGC00015798-11","170464682","Dexpropranolol","CC(C)NC[C@H](COc1cccc2c1cccc2)O","21138"
"2351149729","NCGC00024027-09","170464684","Methysergide maleate","CC[C@@H](CO)NC(=O)[C@H]1CN([C@@H]2Cc3cn(c4c3c(ccc4)C2=C1)C)C","9681"
"2351155735","NCGC00021191-09","170464685","Cortisone acetate","CC(=O)OCC(=O)[C@]1(CC[C@@H]2[C@@]1(CC(=O)[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C)O","5745"
"2351142943","NCGC00159412-04","170464686","Tromethamine","C(C(CO)(CO)N)O","6503"
"2351142939","NCGC00091390-04","170464687","Mequinol","COc1ccc(cc1)O","9015"
"2351245363","NCGC00025060-15","170464688","Methotrexate","CN(Cc1cnc2c(n1)c(nc(n2)N)N)c3ccc(cc3)C(=O)N[C@@H](CCC(=O)O)C(=O)O","126941"
"2351155736","NCGC00165862-02","170464689","Pamidronate Disodium","C(CN)C(O)(P(=O)(O)O)P(=O)(O)O","4674"
"2351149418","NCGC00091195-08","170464690","Hexachlorophene","c1c(c(c(c(c1Cl)Cl)Cc2c(c(cc(c2Cl)Cl)Cl)O)O)Cl","3598"
"2351143226","NCGC00070736-03","170464691","Imiquimod","CC(C)Cn1cnc2c1c3ccccc3nc2N","57469"
"2351143008","NCGC00015074-14","170464692","Acetazolamide","CC(=O)Nc1nnc(s1)S(=O)(=O)N","1986"
"2351156130","NCGC00091455-09","170464693","Celecoxib","Cc1ccc(cc1)c2cc(nn2c3ccc(cc3)S(=O)(=O)N)C(F)(F)F","2662"
"2351149752","NCGC00015385-18","170464694","Dipyridamole","C1CCN(CC1)c2c3c(c(nc(n3)N(CCO)CCO)N4CCCCC4)nc(n2)N(CCO)CCO","3108"
"2351143340","NCGC00179273-03","170464695","Rimexolone","C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@H]3[C@H](C[C@@]2([C@@]1(C)C(=O)OC)C)O)C","16051942"
"2351156083","NCGC00159483-04","170464696","Hydroxychloroquine sulfate","CCN(CCCC(C)Nc1ccnc2c1ccc(c2)Cl)CCO.OS(=O)(=O)O","12947"
"2351156013","NCGC00015860-06","170464697","PRILOCAINE HYDROCHLORIDE","CCCNC(C)C(=O)Nc1ccccc1C.Cl","92163"
"2351143299","NCGC00016872-12","170464698","Ticlopidine hydrochloride","c1ccc(c(c1)CN2CCc3c(ccs3)C2)Cl","5472"
"2351149741","NCGC00024309-17","170464699","Diltiazem..HCl","CC(=O)O[C@@H]1[C@@H](Sc2ccccc2N(C1=O)CCN(C)C)c3ccc(cc3)OC","39186"
"2351156244","NCGC00178086-03","170464700","AMINOLEVULINIC ACID HYDROCHLORIDE","C(CC(=O)O)C(=O)CN.Cl","123608"
"2351245551","NCGC00179341-04","170464701","Ondansetron hydrochloride","Cc1nccn1CC2CCc3c(c4ccccc4n3C)C2=O","4595"
"2351156270","NCGC00015264-13","170464702","Clomipramine hydrochloride","CN(C)CCCN1c2ccccc2CCc3c1cc(cc3)Cl","2801"
"2351142914","NCGC00015833-15","170464703","Pyrazinamide","c1cnc(cn1)C(=O)N","1046"
"2351156426","NCGC00015673-13","170464704","Minoxidil","c1c([n+](c(nc1N2CCCCC2)N)[O-])N","4201"
"2351156447","NCGC00015562-25","170464705","Indomethacin","Cc1c(c2cc(ccc2n1C(=O)c3ccc(cc3)Cl)OC)CC(=O)O","3715"
"2351142959","NCGC00016016-18","170464706","Triamterene","c1ccc(cc1)c2c(nc3c(n2)c(nc(n3)N)N)N","5546"
"2351143154","NCGC00016408-09","170464707","Sulfapyridine","c1ccnc(c1)NS(=O)(=O)c2ccc(cc2)N","5336"
"2351156003","NCGC00017112-10","170464708","Ciclopirox","Cc1cc(n(c(=O)c1)O)C2CCCCC2.C(CO)N","38911"
"2351149212","NCGC00263544-01","170464709","Dexrazoxane hydrochloride","C[C@@H](CN1CC(=O)NC(=O)C1)N2CC(=O)NC(=O)C2","71384"
"2351149331","NCGC00167465-02","170464710","Calcipotriene","C[C@H](/C=C/[C@H](C1CC1)O)[C@H]2CC[C@@H]\3[C@@]2(CCC/C3=C\C=C/4\C[C@H](C[C@@H](C4=C)O)O)C","5288783"
"2351143034","NCGC00015234-19","170464712","Carbamazepine","c1ccc2c(c1)C=Cc3ccccc3N2C(=O)N","2554"
"2351149522","NCGC00142623-04","170464713","DIGITOXIN","C[C@@H]1[C@H]([C@H](C[C@@H](O1)O[C@@H]2[C@H](O[C@H](C[C@@H]2O)O[C@@H]3[C@H](O[C@H](C[C@@H]3O)O[C@H]4CC[C@]5([C@@H](C4)CC[C@@H]6[C@@H]5CC[C@]7([C@@]6(CC[C@@H]7C8=CC(=O)OC8)O)C)C)C)C)O)O","441207"
"2351143112","NCGC00015466-11","170464715","Gabapentin","C1CCC(CC1)(CC(=O)O)CN","3446"
"2351155789","NCGC00090903-11","170464716","Sulfasalazine","c1ccnc(c1)NS(=O)(=O)c2ccc(cc2)/N=N/c3ccc(c(c3)C(=O)O)O","5359476"
"2351155871","NCGC00022398-05","170464717","Fluocinonide","CC(=O)OCC(=O)[C@@]12[C@@H](C[C@@H]3[C@@]1(C[C@@H]([C@]4([C@H]3C[C@@H](C5=CC(=O)C=C[C@@]54C)F)F)O)C)OC(O2)(C)C","9642"
"2351156183","NCGC00015437-17","170464718","Fenofibrate","CC(C)OC(=O)C(C)(C)Oc1ccc(cc1)C(=O)c2ccc(cc2)Cl","3339"
"2351149327","NCGC00091585-05","170464719","Octocrylene","CCCCC(CC)COC(=O)C(=C(c1ccccc1)c2ccccc2)C#N","22571"
"2351156405","NCGC00018213-06","170464720","CYCLOPENTOLATE HYDROCHLORIDE","CN(C)CCOC(=O)C(c1ccccc1)C2(CCCC2)O.Cl","22162"
"2351149138","NCGC00167531-02","170464721","Rivastigmine tartrate","CCN(C)C(=O)Oc1cccc(c1)[C@H](C)N(C)C.[C@H]([C@@H](C(=O)O)O)(C(=O)O)O","77990"
"2351156280","NCGC00016504-09","170464722","DROPERIDOL","c1ccc2c(c1)[nH]c(=O)n2C3=CCN(CC3)CCCC(=O)c4ccc(cc4)F","3168"
"2351149136","NCGC00263572-01","170464723","DEFERASIROX","c1ccc(c(c1)c2nc(n(n2)c3ccc(cc3)C(=O)O)c4ccccc4O)O","5493381"
"2351156316","NCGC00016360-06","170464724","Monobenzone","c1ccc(cc1)COc2ccc(cc2)O","7638"
"2351245314","NCGC00179364-03","170464725","Ioversol","C(CO)N(c1c(c(c(c(c1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I)C(=O)CO","3741"
"2351149216","NCGC00263537-01","170464726","Cisplatin","N[Pt](N)(Cl)Cl","2767"
"2351156419","NCGC00090757-06","170464727","Melphalan","c1cc(ccc1C[C@@H](C(=O)O)N)N(CCCl)CCCl","460612"
"2351142987","NCGC00015611-18","170464729","Lidocaine","CCN(CC)CC(=O)Nc1c(cccc1C)C","3676"
"2351156324","NCGC00179380-04","170464730","ETIDRONATE DISODIUM","CC(O)(P(=O)(O)[O-])P(=O)(O)[O-].[Na+].[Na+]","23894"
"2351149402","NCGC00178127-02","170464731","Ramipril","CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N2[C@H]3CCC[C@H]3C[C@H]2C(=O)O","5362129"
"2351245562","NCGC00179649-06","170464732","Prednisolone","C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1CC[C@@]2(C(=O)CO)O)CCC4=CC(=O)C=C[C@]34C)O","5755"
"2351245559","NCGC00344561-01","170464733","Norgestimate","CC[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)OC(=O)C)CCC4=C/C(=N/O)/CC[C@H]34","6540478"
"2351143149","NCGC00159524-02","170464734","Thiopental sodium","CCCC(C)C1(C(=O)NC(=NC1=O)[S-])CC.[Na+]","23665410"
"2351156282","NCGC00015149-16","170464735","Bumetanide","CCCCNc1cc(cc(c1Oc2ccccc2)S(=O)(=O)N)C(=O)O","2471"
"2351156188","NCGC00159518-05","170464736","Rabeprazole","Cc1c(ccnc1CS(=O)c2[n-]c3ccccc3n2)OCCCOC.[Na+]","14720269"
"2351143192","NCGC00023945-12","170464737","Zidovudine","Cc1cn(c(=O)[nH]c1=O)[C@H]2C[C@@H]([C@H](O2)CO)N=[N+]=[N-]","35370"
"2351143209","NCGC00016386-06","170464738","Sulfamerazine","Cc1ccnc(n1)NS(=O)(=O)c2ccc(cc2)N","5325"
"2351143146","NCGC00091505-07","170464739","Nitrofurantoin","c1cc(oc1C=NN2CC(=O)NC2=O)[N+](=O)[O-]","4509"
"2351156314","NCGC00015659-14","170464740","MEXILETINE HYDROCHLORIDE","Cc1cccc(c1OCC(C)N)C.Cl","21467"
"2351245380","NCGC00090874-06","170464741","Piperonyl butoxide","CCCCOCCOCCOCc1cc2c(cc1CCC)OCO2","5794"
"2351149556","NCGC00164624-02","170464742","Adefovir dipivoxil","CC(C)(C)C(=O)OCOP(=O)(COCCn1cnc2c1ncnc2N)OCOC(=O)C(C)(C)C","60871"
"2351149183","NCGC00016801-05","170464743","(-) -Levobunolol hydrochloride","CC(C)(C)NC[C@@H](COc1cccc2c1CCCC2=O)O.Cl","5284409"
"2351143236","NCGC00015007-14","170464744","R-(+)-Atenolol","CC(C)NC[C@H](COc1ccc(cc1)CC(=O)N)O","180559"
"2351156040","NCGC00094616-07","170464745","CHLORTHALIDONE","c1ccc2c(c1)C(=O)NC2(c3ccc(c(c3)S(=O)(=O)N)Cl)O","2732"
"2351156076","NCGC00178714-04","170464746","Topiramate","CC1(O[C@@H]2CO[C@@]3([C@H]([C@@H]2O1)OC(O3)(C)C)COS(=O)(=O)N)C","5284627"
"2351156326","NCGC00015122-11","170464747","Bupropion hydrochloride","CC(C(=O)c1cccc(c1)Cl)NC(C)(C)C.Cl","62884"
"2351149600","NCGC00016246-09","170464748","Chlorhexidine","c1cc(ccc1NC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)Nc2ccc(cc2)Cl)Cl","9552079"
"2351156469","NCGC00095112-05","170464749","Avobenzone","CC(C)(C)c1ccc(cc1)C(=O)CC(=O)c2ccc(cc2)OC","51040"
"2351155755","NCGC00016612-05","170464751","Sulfadoxine","COc1c(ncnc1OC)NS(=O)(=O)c2ccc(cc2)N","17134"
"2351156066","NCGC00178802-06","170464752","DEFEROXAMINE MESYLATE","CC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCN)O)O)O.CS(=O)(=O)O","62881"
"2351149110","NCGC00015256-12","170464753","Chloroquine","CCN(CC)CCCC(C)Nc1ccnc2c1ccc(c2)Cl.OP(=O)(O)O.OP(=O)(O)O","64927"
"2351149714","NCGC00016065-11","170464754","Tropicamide","CCN(Cc1ccncc1)C(=O)C(CO)c2ccccc2","5593"
"2351245569","NCGC00015819-15","170464755","Propafenone hydrochloride","CCCNCC(COc1ccccc1C(=O)CCc2ccccc2)O","4932"
"2351155790","NCGC00016003-10","170464756","TRIHEXYPHENIDYL HYDROCHLORIDE","c1ccc(cc1)C(CCN2CCCCC2)(C3CCCCC3)O.Cl","66007"
"2351143321","NCGC00016959-06","170464757","Ciprofloxacin","c1c2c(cc(c1F)N3CCNCC3)n(cc(c2=O)C(=O)O)C4CC4.Cl","62999"
"2351156036","NCGC00015095-15","170464758","AMITRIPTYLINE HYDROCHLORIDE","CN(C)CCC=C1c2ccccc2CCc3c1cccc3.Cl","11065"
"2351155718","NCGC00274059-01","170464759","Nelarabine (Arranon)","COc1c2c(nc(n1)N)n(cn2)[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)O","3011155"
"2351245281","NCGC00179536-02","170464760","Rifampicin","Cc1c(c2c3c4c1O[C@@](C4=O)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]([C@H](/C=C/C=C(\C(=O)Nc(c2O)c(c3O)/C=N/N5CCN(CC5)C)/C)C)O)C)O)C)OC(=O)C)C)OC)C)O","5458213"
"2351155874","NCGC00015856-10","170464761","Prochlorperazine","CN1CCN(CC1)CCCN2c3c(ccc(c3)Cl)Sc4c2cccc4.C(=C\C(=O)O)\C(=O)O.C(=C\C(=O)O)\C(=O)O","5281032"
"2351143141","NCGC00015442-15","170464762","Fluorouracil","c1c(c(=O)[nH]c(=O)[nH]1)F","3385"
"2351143211","NCGC00179580-04","170464763","Biotin","C1[C@H]2[C@@H]([C@@H](S1)CCCCC(=O)O)NC(=O)N2","171548"
"2351156157","NCGC00182047-03","170464764","Fludarabine phosphate","c1nc2c(nc(nc2n1[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)O)F)N","657237"
"2351156071","NCGC00016613-10","170464765","ANTAZOLINE PHOSPHATE","c1ccc(cc1)CN(CC2=NCCN2)c3ccccc3.Cl","17275"
"2351156251","NCGC00015829-12","170464766","PROMAZINE HYDROCHLORIDE","CN(C)CCCN1c2ccccc2Sc3c1cccc3.Cl","5887"
"2351156068","NCGC00016000-18","170464767","Disulfiram","CCN(CC)C(=S)SSC(=S)N(CC)CC","3117"
"2351156035","NCGC00018171-06","170464768","CLIDINIUM BROMIDE","C[N+]12CCC(CC1)C(C2)OC(=O)C(c3ccccc3)(c4ccccc4)O.[Br-]","19004"
"2351149335","NCGC00016916-11","170464769","Norfloxacin","CCn1cc(c(=O)c2c1cc(c(c2)F)N3CCNCC3)C(=O)O","4539"
"2351156432","NCGC00015199-20","170464770","Chlorambucil","c1cc(ccc1CCCC(=O)O)N(CCCl)CCCl","2708"
"2351149224","NCGC00016667-04","170464771","Benoxinate hydrochloride","CCCCOc1cc(ccc1N)C(=O)OCCN(CC)CC.Cl","6420040"
"2351155756","NCGC00016777-08","170464772","Probucol","CC(C)(C)c1cc(cc(c1O)C(C)(C)C)SC(C)(C)Sc2cc(c(c(c2)C(C)(C)C)O)C(C)(C)C","4912"
"2351149453","NCGC00164576-04","170464773","Lopinavir","Cc1cccc(c1OCC(=O)N[C@@H](Cc2ccccc2)[C@H](C[C@H](Cc3ccccc3)NC(=O)[C@H](C(C)C)N4CCCNC4=O)O)C","92727"
"2351156313","NCGC00095133-06","170464774","Famciclovir","CC(=O)OCC(CCn1cnc2c1nc(nc2)N)COC(=O)C","3324"
"2351245257","NCGC00024016-03","170464775","Hydrocortisone 17-valerate","CCCCC(=O)O[C@@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)O)C)C(=O)CO","5282494"
"2351156023","NCGC00016498-08","170464776","DYCLONINE HYDROCHLORIDE","CCCCOc1ccc(cc1)C(=O)CCN2CCCCC2.Cl","68304"
"2351149743","NCGC00015563-13","170464777","Imipramine..HCl","CN(C)CCCN1c2ccccc2CCc3c1cccc3","3696"
"2351149196","NCGC00015708-15","170464778","Maprotiline hydrochloride","CNCCCC12CCC(c3c1cccc3)c4c2cccc4","4011"
"2351149112","NCGC00164569-02","170464779","Capecitabine","CCCCCOC(=O)Nc1c(cn(c(=O)n1)[C@H]2[C@@H]([C@@H]([C@H](O2)C)O)O)F","60953"
"2351149203","NCGC00159325-05","170464781","Desloratadine","c1cc2c(nc1)C(=C3CCNCC3)c4ccc(cc4CC2)Cl","124087"
"2351149194","NCGC00095089-10","170464782","Fluconazole","c1cc(c(cc1F)F)C(Cn2cncn2)(Cn3cncn3)O","3365"
"2351156450","NCGC00018123-07","170464783","ACETYLCHOLINE CHLORIDE","CC(=O)OCC[N+](C)(C)C.[Cl-]","6060"
"2351149526","NCGC00160515-02","170464784","Acarbose","C[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)O)O[C@@H]3[C@H](O[C@H]([C@@H]([C@H]3O)O)O)CO)CO)O)O)N[C@H]4C=C([C@H]([C@@H]([C@H]4O)O)O)CO","444254"
"2351143219","NCGC00021139-11","170464785","5,5-Diphenylhydantoin","c1ccc(cc1)C2(C(=O)NC(=O)N2)c3ccccc3","1775"
"2351155875","NCGC00179034-07","170464786","Pentamidine isethionate","c1cc(ccc1C(=N)N)OCCCCCOc2ccc(cc2)C(=N)N.C(CS(=O)(=O)O)O.C(CS(=O)(=O)O)O","8813"
"2351155990","NCGC00091112-09","170464787","Methylrosaniline chloride","CN(C)c1ccc(cc1)C(=C2C=CC(=[N+](C)C)C=C2)c3ccc(cc3)N(C)C.[Cl-]","11057"
"2351149395","NCGC00022001-13","170464788","Podofilox","COc1cc(cc(c1OC)OC)[C@@H]2c3cc4c(cc3[C@@H]([C@@H]5[C@@H]2C(=O)OC5)O)OCO4","10607"
"2351156384","NCGC00166134-02","170464789","beta-Estradiol 17-cypionate","C[C@]12CC[C@@H]3c4ccc(cc4CC[C@H]3[C@@H]1CC[C@@H]2OC(=O)CCC5CCCC5)O","9403"
"2351143285","NCGC00094810-04","170464790","Warfarin sodium","CC(=O)CC(c1ccccc1)c2c(c3ccccc3oc2=O)[O-].[K+]","23706212"
"2351143058","NCGC00159486-06","170464791","Hippuric acid","c1ccc(cc1)C(=O)NCC(=O)O","464"
"2351156021","NCGC00015086-04","170464792","Acetylcysteine","CC(=O)N[C@@H](CS)C(=O)O","12035"
"2351149463","NCGC00024622-05","170464793","Dantrolene..Na..3.. H2O","c1cc(ccc1c2ccc(o2)C=NN3CC(=O)[N-]C3=O)[N+](=O)[O-].[Na+]","32731"
"2351245186","NCGC00023648-04","170464795","DESOXIMETASONE","C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@H]1C(=O)CO)C)O)F)C","5311067"
"2351245309","NCGC00344566-01","170464796","Aprepitant","C[C@H](c1cc(cc(c1)C(F)(F)F)C(F)(F)F)O[C@@H]2[C@@H](N(CCO2)CC3=NC(=O)N=N3)C4CCC(CC4)F","60196364"
"2351143168","NCGC00016506-07","170464797","Naphazoline hydrochloride","c1ccc2cc(ccc2c1)CC3=NCCN3.Cl","11957635"
"2351143350","NCGC00159423-03","170464798","Phytonadione","CC1=C(C(=O)c2ccccc2C1=O)C/C=C(\C)/CCC[C@H](C)CCC[C@H](C)CCCC(C)C","5284607"
"2351155769","NCGC00094937-04","170464799","CARPROFEN","CC(c1ccc2c3cc(ccc3[nH]c2c1)Cl)C(=O)O","2581"
"2351142983","NCGC00016528-05","170464800","Proguanil","CC(C)NC(=N)NC(=N)Nc1ccc(cc1)Cl.Cl","9570076"
"2351156288","NCGC00015409-11","170464801","EDROPHONIUM CHLORIDE","CC[N+](C)(C)c1cccc(c1)O.[Cl-]","8307"
"2351156259","NCGC00015418-09","170464802","Ethosuximide","CCC1(CC(=O)NC1=O)C","3291"
"2351156062","NCGC00090749-12","170464803","Diethylstilbestrol","CCC(=C(CC)c1ccc(cc1)O)c2ccc(cc2)O","3054"
"2351142907","NCGC00016564-06","170464804","Metformin HCl","CN(C)C(=N)NC(=N)N.Cl","14219"
"2351156287","NCGC00018186-07","170464805","PROCYCLIDINE HYDROCHLORIDE","c1ccc(cc1)C(CCN2CCCC2)(C3CCCCC3)O.Cl","207841"
"2351155981","NCGC00015501-09","170464806","Hydralazine hydrochloride","c1ccc2c(c1)cnnc2NN.Cl","9351"
"2351149201","NCGC00015251-13","170464807","Clotrimazole","c1ccc(cc1)C(c2ccccc2)(c3ccccc3Cl)n4ccnc4","2812"
"2351156008","NCGC00018257-08","170464808","Methocarbamol","COc1ccccc1OCC(COC(=O)N)O","4107"
"2351155802","NCGC00018193-11","170464809","Fluvoxamine maleate","COCCCC/C(=N\OCCN)/c1ccc(cc1)C(F)(F)F","5324346"
"2351149318","NCGC00159337-04","170464810","Efavirenz","c1cc2c(cc1Cl)[C@@](OC(=O)N2)(C#CC3CC3)C(F)(F)F","64139"
"2351143212","NCGC00065934-05","170464811","Oxcarbazepine","c1ccc2c(c1)CC(=O)c3ccccc3N2C(=O)N","34312"
"2351149114","NCGC00018302-07","170464812","Trichlormethiazide","c1c2c(cc(c1Cl)S(=O)(=O)N)S(=O)(=O)NC(N2)C(Cl)Cl","5560"
"2351143024","NCGC00016278-10","170464813","Mefenamic acid","Cc1cccc(c1C)Nc2ccccc2C(=O)O","4044"
"2351149325","NCGC00163468-05","170464814","Mitomycin","CC1=C(C(=O)C2=C(C1=O)N3C[C@H]4[C@@H]([C@@]3([C@@H]2COC(=O)N)OC)N4)N","5746"
"2351156085","NCGC00024868-09","170464815","Bisoprolol","CC(C)NCC(COc1ccc(cc1)COCCOC(C)C)O.CC(C)NCC(COc1ccc(cc1)COCCOC(C)C)O.C(=C/C(=O)O)\C(=O)O","5281064"
"2351156030","NCGC00016395-06","170464816","DIPHENYLPYRALINE HYDROCHLORIDE","CN1CCC(CC1)OC(c2ccccc2)c3ccccc3.Cl","66063"
"2351143294","NCGC00015823-17","170464817","Piroxicam","CN1C(=C(c2ccccc2S1(=O)=O)O)C(=O)Nc3ccccn3","54676228"
"2351155837","NCGC00093560-05","170464818","Finasteride","C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2C(=O)NC(C)(C)C)CC[C@@H]4[C@@]3(C=CC(=O)N4)C","57363"
"2351245307","NCGC00023212-14","170464820","Stavudine","Cc1cn(c(=O)[nH]c1=O)[C@H]2C=C[C@H](O2)CO","18283"
"2351245588","NCGC00182547-02","170464821","Gadodiamide hydrate","CNC(=O)CN(CCN(CCN(CC(=O)NC)CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].O.[Gd+3]","60754"
"2351156018","NCGC00178741-03","170464822","NATEGLINIDE","CC([C@H]1CC[C@@H](CC1)C(=O)N[C@@H](C(=O)O)Cc2ccccc2)C","5311309"
"2351143230","NCGC00015610-17","170464823","Leflunomide","Cc1c(cno1)C(=O)Nc2ccc(cc2)C(F)(F)F","3899"
"2351245199","NCGC00178697-04","170464824","Irinotecan","CCc1c2cc(ccc2nc-3c1Cn4c3cc5c(c4=O)COC(=O)[C@@]5(CC)O)OC(=O)N6CCC(CC6)N7CCCCC7.Cl","74990"
"2351149184","NCGC00179248-03","170464825","Articaine hydrochloride","CCCNC(C)C(=O)Nc1c(csc1C(=O)OC)C.Cl","32169"
"2351149130","NCGC00167442-03","170464826","TAMSULOSIN HYDROCHLORIDE","CCOc1ccccc1OCCN[C@H](C)Cc2ccc(c(c2)S(=O)(=O)N)OC.Cl","5362376"
"2351156302","NCGC00178500-07","170464827","STREPTOZOSIN","CN(C(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1O)CO)O)O)N=O","29327"
"2351245278","NCGC00159455-09","170464828","Gefitinib","COc1cc2c(cc1OCCCN3CCOCC3)c(ncn2)Nc4ccc(c(c4)Cl)F","123631"
"2351156064","NCGC00016338-10","170464829","DIBUCAINE HYDROCHLORIDE","CCCCOc1cc(c2ccccc2n1)C(=O)NCCN(CC)CC","3025"
